Részvény: BUX

Dátum	Nyitó	Záró	Minimum	Maximum	Forgalom (db)
2005-07-07	19601.3691	19388.8105	18766.0703	19615.6699	0
2005-07-08	19400.4609	19447.5098	19400.4609	19671.5098	0
2005-07-11	19533.8906	19216.3398	19199.8809	19544.1309	0
2005-07-12	19230.3594	19531.6602	19124.9102	19592.7500	0
2005-07-13	19566.9707	19779.9199	19523.1406	19818.6504	0
2005-07-14	19808.3398	19866.1094	19766.1699	19968.9609	0
2005-07-15	19838.2305	19758.2109	19744.2305	19955.6406	0
2005-07-18	19744.5098	19541.5195	19505.1602	19815.4102	0
2005-07-19	19549.8496	19924.2207	19504.0293	19938.9492	0
2005-07-20	19995.2891	19975.0391	19931.6094	20144.5605	0
2005-07-21	19999.2402	19883.6191	19883.6191	20127.1191	0
2005-07-22	19864.6406	19860.0000	19676.5098	19915.7598	0
2005-07-25	19890.8203	20168.0508	19890.8203	20200.5996	0
2005-07-26	20183.9004	20254.7305	20183.3906	20294.1797	0
2005-07-27	20284.7207	20523.3203	20245.7109	20573.0293	0
2005-07-28	20540.4199	20656.6191	20487.7305	20666.8691	0
2005-07-29	20701.8008	20722.6406	20579.5801	20777.5391	0
2005-08-01	20781.5508	21003.9492	20770.2500	21199.8809	0
2005-08-02	21043.2695	21354.0996	21024.5391	21368.5000	0
2005-08-03	21383.0293	21000.5605	20855.6309	21574.6309	0
2005-08-04	20946.4707	21001.8809	20776.6406	21173.7109	0
2005-08-05	20998.2402	20858.5000	20720.6602	21035.5898	0
2005-08-08	20893.7793	21129.3496	20858.8398	21269.8008	0
2005-08-09	21183.1191	21089.3008	21089.3008	21404.9707	0
2005-08-10	21107.8008	20713.5508	20652.8496	21114.1191	0
2005-08-11	20814.5391	20586.2109	20486.3496	20942.3691	0
2005-08-12	20470.9805	20179.1406	20015.2793	20470.9805	0
2005-08-15	20251.6895	20418.1797	20085.3398	20465.4707	0
2005-08-16	20454.0098	20844.7305	20333.0000	20852.2305	0
2005-08-17	20794.9199	20632.2598	20608.5000	20968.2793	0
2005-08-18	20597.9492	20646.5391	20475.3398	20698.9805	0
2005-08-19	20602.7695	20281.6309	20153.8203	20635.6504	0
2005-08-22	20333.1504	20614.5703	20254.4199	20661.6094	0
2005-08-23	20645.9199	20782.4199	20465.1309	20782.4199	0
2005-08-24	20743.9297	21028.3496	20686.0508	21040.4102	0
2005-08-25	21044.1699	20874.6191	20626.9297	21107.4707	0
2005-08-26	20890.0703	21135.0605	20760.5000	21200.0703	0
2005-08-29	21123.7207	21190.5508	21065.2598	21281.2305	0
2005-08-30	21257.4199	21653.6602	21257.4199	21669.7695	0
2005-08-31	21711.9492	21572.8906	21493.9902	21922.3906	0
2005-09-01	21695.2207	21851.1309	21622.9707	22140.8008	0
2005-09-02	22049.4805	22368.5801	21763.2793	22810.2109	0
2005-09-05	22479.5605	21875.4902	21821.7793	22511.1895	0
2005-09-06	21800.1699	21876.1699	21630.9199	21935.6406	0
2005-09-07	21913.5195	21886.5391	21669.5801	22044.7402	0
2005-09-08	21693.0898	21945.1191	21560.5195	21969.8398	0
2005-09-09	21986.3594	22675.6699	21986.3594	22718.2500	0
2005-09-12	22755.6992	22910.5391	22755.6992	23156.5293	0
2005-09-13	23095.6504	22811.8398	22632.7207	23491.4395	0
2005-09-14	22846.9609	22745.7402	22431.2305	22881.2109	0
2005-09-15	22756.4199	23107.7207	22660.5605	23193.5508	0
2005-09-16	23184.3398	23339.3008	23083.6602	23445.9902	0
2005-09-19	23310.7402	23279.3008	23056.3203	23516.9297	0
2005-09-20	23378.1699	23074.0391	22904.0293	23388.4102	0
2005-09-21	22916.6191	22947.0195	22844.5508	23159.6504	0
2005-09-22	22979.4902	23118.3906	22825.1797	23157.9004	0
2005-09-23	23185.8496	22564.5000	22505.8203	23218.0703	0
2005-09-26	22604.9707	22834.2793	22489.1309	22922.2305	0
2005-09-27	22876.4297	23501.6309	22840.6094	23522.5098	0
2005-09-28	23508.9395	23078.4707	23034.0898	23846.9395	0
2005-09-29	23074.7500	23120.4707	22663.9492	23390.0996	0
2005-09-30	23184.6191	22948.6895	22829.9199	23409.1895	0
2005-10-03	23002.3398	23397.6699	22853.8496	23459.6504	0
2005-10-04	23461.3906	23671.9609	23416.0898	23741.4492	0
2005-10-05	23664.0293	23215.3301	23192.3203	23698.7402	0
2005-10-06	22779.1602	22487.8906	22355.5703	22845.8496	0
2005-10-07	22408.1602	22199.5996	22053.5391	22408.1602	0
2005-10-10	22246.5898	22271.9492	21877.3008	22492.5703	0
2005-10-11	22310.4297	22410.9102	22265.2598	22508.3496	0
2005-10-12	22431.1094	22214.8105	22137.0605	22431.4707	0
2005-10-13	22132.1602	21051.2891	20962.4492	22132.1602	0
2005-10-14	20849.7891	20405.9609	20312.7402	20993.2402	0
2005-10-17	20526.9395	20858.6309	20526.9395	20907.1797	0
2005-10-18	21007.5293	20561.6699	20307.0293	21287.7305	0
2005-10-19	20108.4102	19703.6602	19438.5996	20108.4102	0
2005-10-20	19955.8496	20193.8398	19955.8496	20273.9492	0
2005-10-21	19809.8008	19902.5898	19687.8594	20021.4492	0
2005-10-24	20028.5508	20088.2598	19952.0801	20323.6504	0
2005-10-25	20451.3008	20312.0996	20272.4902	20516.8398	0
2005-10-26	20429.4609	20796.0996	20420.7793	20969.3105	0
2005-10-27	20900.6309	20319.0098	20319.0098	20969.9297	0
2005-10-28	20221.1699	20525.5293	19911.7402	20525.5293	0
2005-11-02	20946.9102	21175.0098	20946.0293	21278.7109	0
2005-11-03	21378.7695	21675.4199	21196.5898	21675.4199	0
2005-11-04	21875.1895	21823.6504	21589.3398	21984.6094	0
2005-11-07	21779.0996	21794.1191	21508.8398	21847.3906	0
2005-11-08	21818.5293	21159.2305	21120.3301	21819.4004	0
2005-11-09	21207.7402	20981.4492	20953.7695	21295.2109	0
2005-11-10	21027.3906	20658.7109	20514.8594	21033.3203	0
2005-11-11	20442.2109	20354.0898	20227.4707	20741.4004	0
2005-11-14	20533.9707	20392.9902	20216.5801	20622.7793	0
2005-11-15	20369.0391	20367.6191	20286.5508	20632.8008	0
2005-11-16	20434.3008	20929.6602	20416.2500	20929.6602	0
2005-11-17	20940.5508	21005.9707	20877.8203	21201.2891	0
2005-11-18	21107.1094	21125.9609	21004.5508	21180.5996	0
2005-11-21	21197.2207	21127.1504	20898.4707	21215.1992	0
2005-11-22	21122.7305	20775.1504	20679.1406	21152.8008	0
2005-11-23	20798.8008	20773.5996	20773.5996	21007.9199	0
2005-11-24	20893.6406	21204.8496	20893.6406	21308.7891	0
2005-11-25	21211.8301	21682.3594	21162.5293	21698.4902	0
2005-11-28	21790.3906	21789.8691	21688.5996	22084.0293	0
2005-11-29	21598.4395	21450.7500	21408.2598	21676.5000	0
2005-11-30	21410.9609	21174.3496	21057.3809	21410.9609	0
2005-12-01	21048.2500	21256.7109	20893.5000	21275.2695	0
2005-12-02	21484.1406	21670.3809	21352.0898	21670.3809	0
2005-12-05	21645.9102	21371.3105	21343.4004	21765.5293	0
2005-12-06	21303.8398	20840.9395	20708.9805	21303.8398	0
2005-12-07	20838.0195	21072.8301	20738.2109	21100.9199	0
2005-12-08	21011.2500	20967.0000	20806.4609	21083.4805	0
2005-12-09	20925.0293	20640.3008	20447.0703	21072.6699	0
2005-12-12	20662.8594	21057.6797	20559.9707	21083.9102	0
2005-12-13	21153.3008	20978.1992	20943.6094	21228.6191	0
2005-12-14	21016.3105	20809.8809	20738.7793	21080.6504	0
2005-12-15	20793.0098	20798.9609	20730.0000	20846.6797	0
2005-12-16	20757.0098	20961.6895	20732.4902	21128.8496	0
2005-12-19	20961.0000	21059.3691	20952.2207	21185.3398	0
2005-12-20	21043.6895	21092.8594	20875.3496	21148.9609	0
2005-12-21	21016.6992	21054.1797	20810.3594	21133.0996	0
2005-12-22	21135.7207	20589.2402	20536.7598	21137.4707	0
2005-12-23	20598.8105	20734.7500	20348.4902	20734.7500	0
2005-12-27	20751.4004	20877.7402	20710.4297	20897.3203	0
2005-12-28	20903.0996	20678.6406	20620.3594	20903.0996	0
2005-12-29	20671.1895	20858.1602	20658.9102	20868.1699	0
2005-12-30	20879.7109	20784.7402	20767.5098	20921.8008	0
2006-01-02	20680.5508	21012.9297	20483.1191	21012.9297	0
2006-01-03	20997.9609	21295.2500	20994.4902	21305.6699	0
2006-01-04	21510.3105	21698.7402	21417.5801	21704.1191	0
2006-01-05	21696.1309	21738.6602	21544.9199	21753.4707	0
2006-01-06	21801.2500	21886.0605	21609.3496	21934.7402	0
2006-01-09	21985.6094	22482.0703	21975.2402	22549.0898	0
2006-01-10	22503.0000	22363.5898	22306.9102	22645.8594	0
2006-01-11	22291.5098	22429.3008	22241.9297	22706.9395	0
2006-01-12	22459.8809	22393.4492	22252.8496	22505.9609	0
2006-01-13	22346.4805	22158.6309	21945.8809	22346.4805	0
2006-01-16	22098.9102	22304.9707	22016.9004	22367.5996	0
2006-01-17	22297.5098	22311.2305	22099.9805	22459.9492	0
2006-01-18	22152.0703	22119.4609	21843.5293	22152.0703	0
2006-01-19	22280.2500	22499.4707	22278.3008	22634.8203	0
2006-01-20	22558.1094	22761.4297	22538.7207	22772.4199	0
2006-01-23	22401.7402	22692.4805	22292.8301	22692.4805	0
2006-01-24	22790.5898	22516.6797	22439.8809	22803.4902	0
2006-01-25	22487.5098	22350.1797	22350.1797	22661.4805	0
2006-01-26	22368.1309	21996.2598	21911.4004	22444.1094	0
2006-01-27	22067.0703	22561.7500	21944.5098	22561.7500	0
2006-01-30	22747.5898	22420.0703	22401.5293	22761.7598	0
2006-01-31	22428.1191	22202.6992	22202.6992	22520.0605	0
2006-02-01	22183.7891	22369.8691	22075.4902	22369.8691	0
2006-02-02	22328.1406	22564.2598	22299.6309	22690.4199	0
2006-02-03	22501.0605	22216.3496	22175.3906	22691.5000	0
2006-02-06	22302.5703	22190.6895	22138.2207	22543.0996	0
2006-02-07	22241.4395	22337.1797	22067.1094	22381.1406	0
2006-02-08	22274.6895	22256.5195	22013.6309	22366.4199	0
2006-02-09	22384.8008	22633.5098	22384.8008	22816.5195	0
2006-02-10	22627.7500	22498.6094	22320.4102	22657.8203	0
2006-02-13	22531.3398	22445.5195	22357.0391	22620.6094	0
2006-02-14	22605.2109	22032.5703	22032.5703	22605.6504	0
2006-02-15	22096.1406	22120.4609	22028.3008	22279.4609	0
2006-02-16	22131.3809	22070.8105	22052.5801	22264.8496	0
2006-02-17	22256.5391	23164.9199	22243.0703	23177.8594	0
2006-02-20	23128.4609	23324.1797	23128.4609	23451.6992	0
2006-02-21	23364.7109	23475.6406	23267.5098	23526.3398	0
2006-02-22	23370.0801	23407.7402	23276.1406	23633.2891	0
2006-02-23	23149.9492	23415.0605	23131.9902	23415.0605	0
2006-02-24	23437.8691	23644.3809	23314.6191	23662.5605	0
2006-02-27	23738.9199	24081.7695	23713.6094	24086.2305	0
2006-02-28	24063.3496	23219.9902	23144.4199	24164.9102	0
2006-03-01	23176.9004	23437.4199	23057.3691	23450.8496	0
2006-03-02	23494.1797	23487.4609	23284.4902	23668.4902	0
2006-03-03	23474.3594	23486.9395	23315.6309	23528.5195	0
2006-03-06	23501.5391	23297.4902	23297.4902	23619.4805	0
2006-03-07	23151.0898	22793.8809	22615.9902	23181.5098	0
2006-03-08	22793.2598	22130.5605	21978.5605	22847.1992	0
2006-03-09	22231.2305	22353.8809	22052.5508	22382.8594	0
2006-03-10	22325.0801	21985.8594	21766.4609	22342.8691	0
2006-03-13	22047.7695	22251.0898	21977.4102	22251.0898	0
2006-03-14	22255.4492	21716.3105	21716.3105	22266.5801	0
2006-03-16	22257.2207	22243.2500	21963.3301	22300.0391	0
2006-03-17	22323.0000	23020.5703	22225.1699	23020.5703	0
2006-03-20	22885.7207	22898.8301	22787.8398	23189.5801	0
2006-03-21	22875.5195	22817.3203	22644.0098	23026.1504	0
2006-03-22	22717.5996	22510.3398	22344.9297	22717.5996	0
2006-03-23	22716.8906	22493.6191	22426.4395	22746.8809	0
2006-03-24	22450.0195	22603.3691	22429.7500	22692.6094	0
2006-03-27	22617.9805	22809.5605	22596.6094	22857.8398	0
2006-03-28	22812.3809	22730.5391	22705.7402	22922.6895	0
2006-03-29	22673.5801	22829.1406	22312.0898	22829.1406	0
2006-03-30	22890.5098	22927.6309	22829.1094	23127.5801	0
2006-03-31	22992.0996	23065.0898	22930.6992	23110.0898	0
2006-04-03	23207.2402	22997.7500	22930.3906	23207.2402	0
2006-04-04	22958.4707	22967.0996	22737.4004	22967.0996	0
2006-04-05	22953.0000	22924.2207	22805.6992	23115.4004	0
2006-04-06	22990.8105	23439.2793	22990.8105	23439.2793	0
2006-04-07	23392.9297	23560.8496	23268.7891	23696.4395	0
2006-04-10	23574.3008	23680.3398	23343.5508	23710.1602	0
2006-04-11	23628.3203	23773.6992	23628.3203	24025.2695	0
2006-04-12	23788.6602	23985.3691	23480.7891	23999.1504	0
2006-04-13	24030.9395	23963.1992	23828.5898	24112.8301	0
2006-04-14	23989.2598	24013.0703	23889.9805	24037.1699	0
2006-04-18	24118.4199	24017.7598	23967.0508	24375.4004	0
2006-04-19	24337.8301	24434.0508	24277.6992	24447.0391	0
2006-04-20	24504.2793	25071.9004	24439.8105	25071.9004	0
2006-04-21	25102.0293	24780.0293	24616.8008	25113.0508	0
2006-04-24	25031.9609	25044.7598	24756.4199	25044.7598	0
2006-04-25	24987.6602	24564.9492	24557.8398	25120.6895	0
2006-04-26	24571.2598	24775.0508	24181.8906	24775.0508	0
2006-04-27	24708.9199	24285.8398	24105.5801	24827.4805	0
2006-04-28	24178.8906	24356.2891	24142.8008	24535.2598	0
2006-05-02	24316.0098	24561.8008	24316.0098	24731.7598	0
2006-05-03	24726.9102	24968.0098	24726.9102	25103.8809	0
2006-05-04	24933.8105	24979.5195	24782.8496	25082.8906	0
2006-05-05	25330.8105	25415.6406	25065.8691	25415.6406	0
2006-05-08	25502.7402	25237.3809	25225.3301	25550.6797	0
2006-05-09	25358.2109	25302.3809	25071.8008	25375.8906	0
2006-05-10	25319.7891	25145.7793	25111.0195	25444.7402	0
2006-05-11	25227.5391	25029.4102	24938.4609	25406.7793	0
2006-05-12	24788.5996	24604.4297	24457.4102	24880.3809	0
2006-05-15	24207.9395	23862.1406	23609.4492	24301.3809	0
2006-05-16	23969.2500	23834.7305	23478.4707	24104.8906	0
2006-05-17	23991.4199	22888.0098	22830.8691	24050.4902	0
2006-05-18	22243.9297	22732.2695	22182.5898	22917.0801	0
2006-05-19	22795.6797	22213.3691	22152.4492	22826.6504	0
2006-05-22	22170.0801	21351.8301	21126.2793	22192.6094	0
2006-05-23	21395.5801	21676.2695	20837.3809	22046.6406	0
2006-05-24	21739.8398	20901.8105	20640.6797	21863.2500	0
2006-05-25	21055.5801	21321.3496	20617.7891	21321.3496	0
2006-05-26	21863.7402	22067.5293	21577.8496	22083.1504	0
2006-05-29	22215.9902	22426.5293	22204.2109	22512.4395	0
2006-05-30	22396.8809	21748.3594	21664.3105	22399.5996	0
2006-05-31	21079.6797	21244.1797	21007.5898	21988.6191	0
2006-06-01	21651.6094	21616.5605	21474.1504	21946.0898	0
2006-06-02	21975.1602	22085.2402	21924.4707	22215.2402	0
2006-06-06	21710.7793	21353.6602	21220.8301	21829.4004	0
2006-06-07	21151.5703	20854.5098	20787.4902	21308.0801	0
2006-06-08	20323.1602	20355.4609	19909.4492	20370.0703	0
2006-06-09	20654.4707	20146.0801	19996.5391	20898.6895	0
2006-06-12	19916.2891	19473.2500	19263.8496	20160.6094	0
2006-06-13	18697.5098	18819.7402	18195.9609	19417.2207	0
2006-06-14	18807.8809	18561.0508	18097.6797	19287.4297	0
2006-06-15	19090.0391	18797.9004	18470.0000	19211.9707	0
2006-06-16	19410.5801	18461.7891	18461.7891	19518.9492	0
2006-06-19	18478.4102	18763.5801	18200.0000	18854.2207	0
2006-06-20	18598.6992	18827.5605	18395.0898	19249.4707	0
2006-06-21	18875.5801	19176.3105	18875.5801	19331.6602	0
2006-06-22	19641.6504	19717.0293	19624.8008	20064.2891	0
2006-06-23	19722.8594	19391.9297	19267.3301	19722.8594	0
2006-06-26	19427.5703	19102.8906	18956.4102	19510.7402	0
2006-06-27	19280.7402	19744.9609	19110.0508	19744.9609	0
2006-06-28	19536.2891	20175.1699	19533.3398	20274.2402	0
2006-06-29	20385.2695	20390.3105	20249.9902	20718.4004	0
2006-06-30	21042.6504	21407.0293	20970.9004	21539.1602	0
2006-07-03	21459.5508	21521.8398	21122.4902	21710.3398	0
2006-07-04	21533.0195	21666.6504	21422.2500	21666.6504	0
2006-07-05	21462.9902	21617.7207	21268.1309	21882.6309	0
2006-07-06	21359.3691	21966.7305	21340.6191	21966.7305	0
2006-07-07	22156.0898	22130.8594	22005.5293	22275.4707	0
2006-07-10	21947.3203	22610.9492	21947.3203	22610.9492	0
2006-07-11	22622.9805	22272.4102	22161.1191	22622.9805	0
2006-07-12	22371.8398	22341.0293	22136.1797	22685.5996	0
2006-07-13	22094.4707	21804.2305	21741.4902	22262.5703	0
2006-07-14	21431.6309	21400.0000	21172.5898	21505.6895	0
2006-07-17	21375.5391	20800.0098	20783.3301	21385.8496	0
2006-07-18	20691.7305	20813.3906	20419.8301	20952.0508	0
2006-07-19	20957.2891	20946.5801	20788.5605	21039.9199	0
2006-07-20	21321.4395	21358.6797	21285.5000	21577.7695	0
2006-07-21	21191.7598	21172.8008	21106.1602	21468.2109	0
2006-07-24	21297.9492	21448.8809	21093.8809	21448.8809	0
2006-07-25	21639.8496	21720.6992	21566.6699	21944.9902	0
2006-07-26	21785.6699	21931.1797	21443.7109	21931.1797	0
2006-07-27	22122.1504	22255.7305	21870.4609	22340.4395	0
2006-07-28	22268.8398	22160.7500	22139.9297	22278.6504	0
2006-07-31	22292.3203	22594.2891	22279.9805	22635.5391	0
2006-08-01	22647.4805	22521.4297	22331.8301	22798.0605	0
2006-08-02	22322.7207	22205.6699	22022.2207	22456.0508	0
2006-08-03	22311.3906	21980.9707	21850.5508	22343.2207	0
2006-08-04	21914.7402	22216.7109	21745.3906	22277.0098	0
2006-08-07	22054.2891	22200.2891	21901.5605	22201.8594	0
2006-08-08	22263.0703	22092.5605	22053.9805	22328.1094	0
2006-08-09	22287.6309	21940.1309	21940.1309	22335.7598	0
2006-08-10	21785.8203	21330.7695	21330.7695	21785.8203	0
2006-08-11	21523.5195	21295.1309	21295.1309	21644.2402	0
2006-08-14	21396.0195	21390.5605	21321.5000	21569.7500	0
2006-08-15	21344.5996	21729.5996	21132.0508	21790.9395	0
2006-08-16	21859.0195	21791.4395	21730.3809	22017.4707	0
2006-08-17	21860.6602	21840.0098	21734.6094	21970.6191	0
2006-08-18	21723.9297	21725.9492	21470.7109	21725.9492	0
2006-08-21	21675.8301	21736.9609	21537.6094	21791.0098	0
2006-08-22	21801.9609	22134.5605	21755.7793	22160.6699	0
2006-08-23	22043.5898	22115.7109	21936.5391	22267.1699	0
2006-08-24	21966.6895	22273.2500	21913.3691	22376.6504	0
2006-08-25	22295.8398	22183.0996	22017.5605	22434.7402	0
2006-08-28	22111.6406	21876.5391	21782.1797	22111.6406	0
2006-08-29	21878.3301	21983.5605	21878.3301	22092.2598	0
2006-08-30	22124.0391	22321.9492	22052.5703	22333.8008	0
2006-08-31	22332.0098	22130.8691	22130.8691	22519.5801	0
2006-09-01	22154.7793	22354.2598	22097.7598	22354.2598	0
2006-09-04	22381.3906	22912.9297	22277.8008	22912.9297	0
2006-09-05	22898.0000	22995.3496	22793.6504	23014.6602	0
2006-09-06	22998.7109	22737.4102	22698.7793	23086.7207	0
2006-09-07	22520.6504	22013.0605	22013.0605	22528.8691	0
2006-09-08	22032.6191	21926.5391	21926.5391	22232.9199	0
2006-09-11	21955.8105	21865.7695	21814.8496	21996.8594	0
2006-09-12	21897.2891	22229.9805	21897.2891	22274.0605	0
2006-09-13	22406.8398	22820.9102	22401.4395	22851.4707	0
2006-09-14	22994.8691	23012.1895	22852.2305	23243.9199	0
2006-09-15	22884.3008	22854.7305	22615.9004	22992.2402	0
2006-09-18	22554.0391	22937.2500	22427.9102	23013.0098	0
2006-09-19	22677.1699	22660.8008	22476.1992	22836.9805	0
2006-09-20	22415.7695	22153.2891	22028.8398	22434.6602	0
2006-09-21	21982.1602	21762.6309	21694.7402	22075.5801	0
2006-09-22	21606.4609	21355.0703	21352.7695	21641.0605	0
2006-09-25	21330.7109	21362.3809	21252.5703	21594.1406	0
2006-09-26	21585.1504	21972.2207	21533.2305	21972.2207	0
2006-09-27	22206.7207	22190.0996	22119.4199	22358.0195	0
2006-09-28	22328.8105	21970.8809	21889.0996	22450.6094	0
2006-09-29	21958.6602	21755.0293	21641.0195	21984.5801	0
2006-10-02	21615.7793	21653.5508	21276.7598	21724.9902	0
2006-10-03	21482.3008	21406.0098	21361.9004	21644.1406	0
2006-10-04	21309.8594	21947.9609	21206.9102	21947.9609	0
2006-10-05	22189.7402	21994.5898	21887.2207	22337.5293	0
2006-10-06	22064.6797	22056.5703	21913.7598	22125.9492	0
2006-10-09	22065.3398	22109.4805	21891.8496	22204.8301	0
2006-10-10	22219.8906	22518.2500	22212.7305	22549.7500	0
2006-10-11	22571.2305	22505.7695	22300.6309	22647.8203	0
2006-10-12	22223.3906	22429.0801	22000.3105	22507.7402	0
2006-10-13	22579.9297	22719.5098	22542.6191	22759.3809	0
2006-10-16	22820.8906	22562.0195	22366.1504	22877.6094	0
2006-10-17	22500.3008	22226.7305	22086.0098	22563.8105	0
2006-10-18	22247.2500	22527.6406	22161.7891	22527.6406	0
2006-10-19	22365.2695	22455.7695	22238.4102	22455.7695	0
2006-10-20	22515.6309	22318.6699	22281.3398	22583.3301	0
2006-10-24	22207.3496	22393.5195	22137.5195	22415.4395	0
2006-10-25	22443.5508	22634.3594	22378.7207	22635.7891	0
2006-10-26	22778.6992	22788.5391	22769.3301	22916.5508	0
2006-10-27	22773.5801	22738.9102	22655.8691	22839.3496	0
2006-10-30	22604.6699	22435.5391	22324.6406	22604.6699	0
2006-10-31	22362.8496	22391.4297	22339.3496	22490.4492	0
2006-11-02	22446.8203	21988.7695	21980.6406	22536.1504	0
2006-11-03	22012.3203	22123.1992	21975.2891	22199.2402	0
2006-11-06	22210.7109	22619.4492	22190.5703	22628.5000	0
2006-11-07	22838.9609	22923.6094	22659.8906	23004.9492	0
2006-11-08	22866.7207	23066.5293	22798.2109	23066.5293	0
2006-11-09	23236.1992	23572.7793	23149.4805	23572.7793	0
2006-11-10	23470.8301	23399.0293	23376.9395	23569.3301	0
2006-11-13	23590.2891	23471.5098	23336.6699	23714.9199	0
2006-11-14	23410.1094	23408.2207	23286.5996	23554.2305	0
2006-11-15	23473.3906	23206.0098	23085.0996	23524.0898	0
2006-11-16	23259.4199	23447.2793	23256.0098	23566.1699	0
2006-11-17	23472.5996	23053.7891	23031.5098	23485.7891	0
2006-11-20	23052.7109	22959.3496	22939.4609	23214.3008	0
2006-11-21	23032.1191	23330.3594	23030.7598	23391.4609	0
2006-11-22	23471.2695	23391.7598	23391.7598	23662.5898	0
2006-11-23	23413.0391	23514.5000	23413.0391	23615.4902	0
2006-11-24	23496.5098	23154.0996	23050.8594	23547.1602	0
2006-11-27	23261.8496	23162.6504	23095.6797	23436.8203	0
2006-11-28	22938.2305	22829.9004	22701.2500	22984.4707	0
2006-11-29	23044.7598	23174.3594	22894.2207	23207.2402	0
2006-11-30	23246.6504	22880.6699	22740.6094	23351.8691	0
2006-12-01	22984.0801	22855.1309	22825.3594	23180.5508	0
2006-12-04	22936.9199	22942.8398	22840.0508	23027.3203	0
2006-12-05	22982.5898	23557.2695	22981.8906	23557.2695	0
2006-12-06	23566.1094	23414.1992	23353.6309	23611.0000	0
2006-12-07	23459.5391	23709.5996	23346.5605	23746.7402	0
2006-12-08	23594.5293	23477.4609	23379.7695	23682.6406	0
2006-12-11	23499.6992	23750.9707	23477.5996	23750.9707	0
2006-12-12	23780.6406	23930.4902	23778.2305	23993.9805	0
2006-12-13	23879.9102	23583.8496	23583.8496	23939.3105	0
2006-12-14	23651.3008	23844.6797	23631.8301	23885.5098	0
2006-12-15	23940.1992	24352.5898	23933.7109	24352.5898	0
2006-12-18	24287.8105	24549.0098	24197.1797	24573.4395	0
2006-12-19	24370.7109	23974.1309	23940.9609	24375.3203	0
2006-12-20	24192.5293	24309.0195	24149.3105	24426.5391	0
2006-12-21	24314.2891	24432.4102	24131.4395	24432.4102	0
2006-12-22	24437.8906	24175.7109	24168.4004	24524.8594	0
2006-12-27	24318.0801	24368.7207	24237.8105	24483.2402	0
2006-12-28	24412.6895	24721.5996	24412.6895	24721.5996	0
2006-12-29	24764.1797	24844.3203	24697.6992	24934.9395	0
2007-01-02	24831.8398	24809.5801	24740.7402	25067.6992	0
2007-01-03	24829.8203	24727.0000	24638.5508	24886.0000	0
2007-01-04	24564.9102	24454.0898	24407.5293	24632.1699	0
2007-01-05	24359.0703	24116.8496	23860.4297	24359.0703	0
2007-01-08	23967.6895	23813.8398	23674.3809	23979.6895	0
2007-01-09	23773.9492	23570.1797	23497.9395	24127.9102	0
2007-01-10	23524.8691	23214.3594	23060.0508	23524.8691	0
2007-01-11	23282.9102	23704.7207	23282.9102	23783.0703	0
2007-01-12	23700.1094	23979.5703	23592.7793	23985.1699	0
2007-01-15	24229.1309	24261.9004	24160.9609	24389.6699	0
2007-01-16	24225.2109	24293.8203	24021.1309	24299.5293	0
2007-01-17	24269.4004	24055.8008	24018.9492	24453.0508	0
2007-01-18	24175.8301	24172.5098	24157.1797	24421.0195	0
2007-01-19	24058.8008	24196.5098	23883.7891	24299.2305	0
2007-01-22	24397.7695	24360.5391	24356.0703	24642.5898	0
2007-01-23	24398.5605	24215.6309	24032.6797	24402.7402	0
2007-01-24	24400.6895	24217.9297	24215.8398	24486.0000	0
2007-01-25	24257.0293	24066.0293	23964.0293	24295.0508	0
2007-01-26	23843.8691	23803.0801	23610.2305	23932.7305	0
2007-01-29	23880.9805	23681.3691	23678.8691	23963.0605	0
2007-01-30	23549.5391	23835.9805	23452.4902	23835.9805	0
2007-01-31	23881.0703	24059.3809	23796.2305	24112.5195	0
2007-02-01	24392.5703	24083.4805	24069.5098	24445.7207	0
2007-02-02	24265.4004	24190.4492	24125.9102	24365.3398	0
2007-02-05	24258.0293	24218.2891	24030.3105	24299.3809	0
2007-02-06	24275.5293	24148.7500	24052.5000	24277.6602	0
2007-02-07	24140.9102	23944.5801	23903.5000	24141.3496	0
2007-02-08	23939.6406	23491.3203	23458.9707	23944.2207	0
2007-02-09	23651.6191	23847.0605	23493.0801	23967.0801	0
2007-02-12	23678.2793	23719.0508	23507.0098	23785.1895	0
2007-02-13	23753.2500	23901.5605	23588.6699	23926.4395	0
2007-02-14	23901.4707	24155.7598	23823.5391	24155.7598	0
2007-02-15	24187.2305	24016.7500	24016.7500	24365.9395	0
2007-02-16	24046.1602	24257.8203	24011.0098	24312.9492	0
2007-02-19	24259.6309	24254.0996	24129.6191	24414.8203	0
2007-02-20	24356.5996	24041.9707	23998.2109	24411.4004	0
2007-02-21	24138.0195	24039.0391	24039.0391	24287.8594	0
2007-02-22	24119.0508	24108.4395	24043.8594	24229.9199	0
2007-02-23	24178.7109	24157.4492	24014.3398	24234.6895	0
2007-02-26	24260.6191	24214.5391	24192.8594	24359.2695	0
2007-02-27	24096.0605	23624.1602	23417.0000	24105.7207	0
2007-02-28	23081.3594	23371.2207	23041.3809	23448.8906	0
2007-03-01	23280.3301	23147.3008	22832.1602	23608.7598	0
2007-03-02	23380.4199	23088.7109	22944.5293	23430.1191	0
2007-03-05	22577.3008	22769.4004	22476.4707	22835.1309	0
2007-03-06	23042.5898	22765.1309	22741.6504	23090.3906	0
